Entity,Code,Year,Annual CO₂ emissions,Life expectancy - Sex: all - Age: 0 - Variant: estimates,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),Annual CO₂ emissions from flaring,Annual CO₂ emissions from cement,Annual CO₂ emissions from gas,Annual CO₂ emissions from oil,Annual CO₂ emissions from coal,Annual CO₂ emissions (per capita),GDP per capita,Population (historical)
Mozambique,MOZ,2009,2439006.0,54.4,0.15195778,0.0,299230.0,150224.0,1963904.0,25648.0,0.10892431,991.74524,22391751.0
Mozambique,MOZ,2010,2634548.0,55.04,0.15680522,0.0,340884.0,153888.0,2114128.0,25648.0,0.11454938,956.53046,22999234.0
Mozambique,MOZ,2011,3106628.0,55.733,0.17968172,0.0,373284.0,183200.0,2425568.0,124576.0,0.13136378,925.0,23649045.0
Mozambique,MOZ,2012,3051742.0,56.46,0.1931724,73873.0,452705.0,172004.0,2312904.0,40256.0,0.12539078,964.58234,24337849.0
Mozambique,MOZ,2013,3578664.0,57.189,0.20425433,6271.0,505625.0,355408.0,2674720.0,36640.0,0.14285164,1003.7287,25051613.0
Mozambique,MOZ,2014,8122090.5,57.965,0.22453053,21337.0,585889.0,1326368.0,5364096.0,824400.0,0.31495044,1049.1935,25788473.0
Mozambique,MOZ,2015,6730562.0,58.711,0.24325012,8884.0,614176.0,1741334.0,3937248.0,428918.0,0.2535283,1090.3977,26547576.0
Mozambique,MOZ,2016,8547319.0,59.455,0.30476162,4469.0,947808.0,1535870.0,6007854.0,51318.0,0.3126636,1102.8173,27337107.0
Mozambique,MOZ,2017,6905362.0,60.148,0.2950857,22433.0,910609.0,1612160.0,4334512.0,25648.0,0.24516313,1114.3684,28166397.0
Mozambique,MOZ,2018,7010156.0,60.79,0.2775526,13086.0,929983.0,1616668.0,4388098.0,62321.0,0.24157418,1122.5856,29018647.0
Mozambique,MOZ,2019,7101099.0,61.306,0.28869262,1940.0,1046231.06,1729408.0,4275888.0,47632.0,0.2376191,1118.6304,29884378.0
Mozambique,MOZ,2020,6376114.0,61.39,0.25922495,318.0,1084980.0,1659792.0,3554080.0,76944.0,0.20712641,1076.6941,30783685.0
Mozambique,MOZ,2021,7867599.0,60.268,0.29294053,0.0,1162479.0,1802688.0,4876784.0,25648.0,0.2481282,1073.57,31707798.0
Mozambique,MOZ,2022,8357848.0,63.011,0.30708367,826452.0,1162479.0,1927757.0,4413006.0,28153.0,0.25593418,1087.836,32656242.0
Mozambique,MOZ,2023,8023384.0,63.611,0.2895809,452033.0,1162479.0,1985831.0,4391622.0,31418.0,0.23854156,1087.836,33635163.0
Myanmar,MMR,1928,3158368.0,35.7,0.17380933,314854.0,0.0,0.0,3158368.0,0.0,0.24411763,1438.0,12937894.0
Myanmar,MMR,1929,3048448.0,35.7,0.17380933,314854.0,0.0,0.0,3048448.0,0.0,0.23306248,1438.0,13079961.0
Myanmar,MMR,1930,3085088.0,35.7,0.17380933,314854.0,0.0,0.0,3085088.0,0.0,0.23315552,1438.0,13231889.0
Myanmar,MMR,1931,2934864.0,35.7,0.17380933,314854.0,0.0,0.0,2934864.0,0.0,0.21911956,1438.0,13393893.0
Myanmar,MMR,1932,2978832.0,35.7,0.17380933,314854.0,0.0,0.0,2978832.0,0.0,0.21957763,1438.0,13566191.0
Myanmar,MMR,1933,2997152.0,35.7,0.17380933,314854.0,0.0,0.0,2997152.0,0.0,0.21799043,1438.0,13749007.0
Myanmar,MMR,1934,3063104.0,35.7,0.17380933,314854.0,0.0,0.0,3063104.0,0.0,0.21982495,1438.0,13934287.0
Myanmar,MMR,1935,3026464.0,35.7,0.17380933,314854.0,0.0,0.0,3026464.0,0.0,0.2143075,1438.0,14122063.0
Myanmar,MMR,1936,3110736.0,35.7,0.17380933,314854.0,0.0,0.0,3110736.0,0.0,0.21734597,1336.0,14312370.0
Myanmar,MMR,1937,3216992.0,35.7,0.17380933,314854.0,0.0,0.0,3216992.0,0.0,0.22178136,1336.0,14505241.0
Myanmar,MMR,1938,3088752.0,35.7,0.17380933,314854.0,0.0,0.0,3088752.0,0.0,0.21010901,1180.0,14700712.0
Myanmar,MMR,1939,3231648.0,35.7,0.17380933,314854.0,0.0,0.0,3231648.0,0.0,0.2167865,1180.0,14907053.0
Myanmar,MMR,1940,3173024.0,35.7,0.17380933,314854.0,0.0,0.0,3173024.0,0.0,0.209793,1180.0,15124546.0
Myanmar,MMR,1941,3184016.0,35.7,0.17380933,314854.0,0.0,0.0,3184016.0,0.0,0.20738079,1180.0,15353476.0
Myanmar,MMR,1942,1025920.06,35.7,0.17380933,314854.0,0.0,0.0,1025920.06,0.0,0.06578884,1180.0,15594135.0
Myanmar,MMR,1943,410368.0,35.7,0.17380933,314854.0,0.0,0.0,410368.0,0.0,0.02589592,1180.0,15846821.0
Myanmar,MMR,1944,307776.0,35.7,0.17380933,314854.0,0.0,0.0,307776.0,0.0,0.019112246,1180.0,16103601.0
Myanmar,MMR,1945,296784.0,35.7,0.17380933,314854.0,0.0,0.0,296784.0,0.0,0.018135795,1180.0,16364542.0
Myanmar,MMR,1946,7328.0,35.7,0.17380933,314854.0,0.0,0.0,7328.0,0.0,0.00044065705,1180.0,16629712.0
Myanmar,MMR,1947,25648.0,35.7,0.17380933,314854.0,0.0,0.0,25648.0,0.0,0.0015177069,1180.0,16899178.0
Myanmar,MMR,1948,153888.0,35.7,0.17380933,314854.0,0.0,0.0,153888.0,0.0,0.008961038,1180.0,17173011.0
Myanmar,MMR,1949,102592.0,35.7,0.17380933,314854.0,0.0,0.0,102592.0,0.0,0.005879015,1180.0,17450542.0
Myanmar,MMR,1950,802416.0,35.7,0.17380933,314854.0,0.0,3664.0,388384.0,410368.0,0.045239355,631.0,17737123.0
Myanmar,MMR,1951,915941.0,36.513,0.17380933,314854.0,7240.0,3649.0,532813.0,372239.0,0.050687294,711.0,18070426.0
Myanmar,MMR,1952,1131998.0,37.728,0.17380933,314854.0,21806.0,7328.0,553264.0,549600.0,0.06146147,716.0,18418010.0
Myanmar,MMR,1953,1304206.0,38.604,0.17380933,314854.0,21806.0,10992.0,608224.0,663184.0,0.0694469,724.0,18779903.0
Myanmar,MMR,1954,1461698.0,39.572,0.17380933,314854.0,29074.0,10992.0,696160.0,725472.0,0.07630237,668.0,19156653.0
Myanmar,MMR,1955,1421394.0,40.442,0.17380933,314854.0,29074.0,10992.0,828064.0,553264.0,0.072703764,744.0,19550488.0
Myanmar,MMR,1956,1655979.0,41.197,0.17380933,314854.0,18171.0,14656.0,952640.0,670512.0,0.082968116,781.0,19959222.0
Myanmar,MMR,1957,2099323.0,42.021,0.17380933,314854.0,18171.0,10992.0,1322704.0,747456.0,0.102995306,813.0,20382706.0
Myanmar,MMR,1958,2410763.0,42.779,0.17380933,314854.0,18171.0,18320.0,1458272.0,916000.0,0.115810625,778.0,20816423.0
Myanmar,MMR,1959,2777163.0,43.414,0.17380933,314854.0,18171.0,10992.0,1630480.0,1117520.0,0.13060388,885.0,21264016.0
Myanmar,MMR,1960,2714846.0,44.086,0.17380933,314854.0,21806.0,40304.0,1714752.0,937984.0,0.12493392,899.0,21730255.0
Myanmar,MMR,1961,2590299.0,44.603,0.17380933,314854.0,18171.0,29312.0,1835664.0,707152.0,0.11662456,904.0,22210580.0
Myanmar,MMR,1962,2879696.0,45.264,0.17380933,314854.0,25440.0,32976.0,1905280.0,916000.0,0.12683247,966.0,22704722.0
Myanmar,MMR,1963,2633911.0,45.951,0.17380933,314854.0,61783.0,29312.0,1967568.0,575248.0,0.11346508,977.0,23213406.0
Myanmar,MMR,1964,2857385.0,46.653,0.17380933,314854.0,65417.0,7328.0,2191072.0,593568.0,0.12037524,976.0,23737316.0
Myanmar,MMR,1965,2725481.0,47.405,0.17380933,314854.0,65417.0,14656.0,2275344.0,370064.0,0.1122547,983.0,24279437.0
Myanmar,MMR,1966,2806059.0,48.181,0.17380933,314854.0,69051.0,21984.0,2462208.0,252815.98,0.11298128,925.0,24836494.0
Myanmar,MMR,1967,3615833.0,48.86,0.17380933,314854.0,65417.0,14656.0,2986160.0,549600.0,0.14231959,934.0,25406432.0
Myanmar,MMR,1968,2926823.0,49.4,0.17380933,314854.0,87223.0,21984.0,2597776.0,219840.0,0.11261486,976.0,25989669.0
Myanmar,MMR,1969,3212585.0,50.02,0.17380933,314854.0,90857.0,32976.0,2590448.0,498304.0,0.12084152,998.0,26585110.0
Myanmar,MMR,1970,4612293.0,50.47,0.17380933,314854.0,83522.0,109833.0,3521971.0,582114.0,0.16961315,1023.0,27193015.0
Myanmar,MMR,1971,5099486.0,51.027,0.17080456,340752.0,98126.0,128240.01,3931472.0,600896.0,0.18338716,1036.0,27807215.0
Myanmar,MMR,1972,4894302.0,51.397,0.16320695,417696.0,98126.0,197856.0,3799568.0,381056.0,0.17216285,1023.0,28428330.0
Myanmar,MMR,1973,4106571.2,51.763,0.1268053,458000.0,94491.0,194192.0,3158368.0,201520.0,0.14147717,1001.0,29026390.0
Myanmar,MMR,1974,4670917.0,52.092,0.14379944,395712.0,83589.0,201520.0,3554080.0,436016.0,0.15781105,1033.0,29598163.0
Myanmar,MMR,1975,4582922.0,52.493,0.1382596,300208.0,90785.0,351463.0,3170490.0,669976.0,0.15187025,1057.0,30176563.0
Myanmar,MMR,1976,4892791.0,52.908,0.1451714,238160.0,114935.0,483648.0,3620032.0,436016.0,0.15906954,1103.0,30758818.0
Myanmar,MMR,1977,5165654.0,53.266,0.15267909,421360.0,131318.0,447008.0,3821552.0,344416.0,0.16474229,1148.0,31355968.0
Myanmar,MMR,1978,5146074.0,53.522,0.15524986,399376.0,122730.0,523952.0,3653008.0,447008.0,0.16095075,1205.0,31972974.0
Myanmar,MMR,1979,5086024.0,54.026,0.15859655,439680.0,183592.0,538608.0,3781248.0,142896.0,0.15602951,1240.0,32596552.0
Myanmar,MMR,1980,5508783.0,54.374,0.16456094,491302.0,181456.0,652625.0,4029410.0,153990.0,0.16579135,1320.0,33227204.0
Myanmar,MMR,1981,5622979.0,54.699,0.16004415,58586.0,145196.0,809218.0,4404928.0,205051.0,0.16607149,1369.0,33858786.0
Myanmar,MMR,1982,5579515.0,55.033,0.16272382,84327.0,156908.0,945931.0,4121035.0,271314.0,0.16180496,1417.0,34482967.0
Myanmar,MMR,1983,5753767.0,55.308,0.1546752,95264.0,151511.0,989280.0,4275888.0,241824.0,0.16363262,1451.0,35162714.0
Myanmar,MMR,1984,6548548.0,55.596,0.16577755,84272.0,136548.0,1326368.0,4733888.0,267472.0,0.1824143,1492.0,35899313.0
Myanmar,MMR,1985,6675517.0,55.816,0.17140402,73280.0,208557.0,1791696.0,4312528.0,289456.0,0.18227747,1506.0,36622832.0
Myanmar,MMR,1986,6756346.0,56.084,0.17633985,98928.0,186794.0,2081152.0,4202608.0,186864.0,0.18106304,1465.0,37314882.0
Myanmar,MMR,1987,4943397.0,56.353,0.13102953,98928.0,165541.0,2143440.0,2388928.0,146560.0,0.13018669,1382.0,37971601.0
Myanmar,MMR,1988,4086656.0,56.57,0.12126911,18336.0,148013.0,2108678.0,1690609.0,121020.0,0.105869375,1207.0,38600928.0
Myanmar,MMR,1989,4425299.0,56.889,0.120110825,10992.0,164067.0,2147104.0,1916272.0,186864.0,0.112848185,1234.0,39214624.0
Myanmar,MMR,1990,4235719.0,57.159,0.11131858,7328.0,168679.0,1740400.0,2044512.0,274800.0,0.10637899,1253.0,39817253.0
Myanmar,MMR,1991,4137416.0,57.395,0.106233194,7328.0,180296.0,1641472.0,2018863.9,289456.0,0.1024261,1205.0714,40394159.0
Myanmar,MMR,1992,4841915.0,57.681,0.11109798,10992.0,188635.0,1615824.0,2905552.0,120912.0,0.118238695,1283.8254,40950342.0
Myanmar,MMR,1993,5303029.0,58.032,0.12257596,14656.0,162437.0,1993216.0,3081424.0,51296.0,0.12777637,1321.8102,41502423.0
Myanmar,MMR,1994,6173965.0,58.326,0.14504528,0.0,190653.0,2491520.0,3451488.0,40304.0,0.14680639,1373.9629,42055150.0
Myanmar,MMR,1995,6892622.0,58.671,0.17368247,0.0,209486.0,2788304.0,3828880.0,65952.0,0.16177835,1423.6505,42605343.0
Myanmar,MMR,1996,7187982.0,59.169,0.18031341,0.0,204398.0,3026464.0,3909488.0,47632.0,0.16656253,1469.0317,43154858.0
Myanmar,MMR,1997,7419640.0,59.523,0.17722976,400.0,208619.0,3269890.0,3889410.0,51321.0,0.16975161,1505.9805,43708802.0
Myanmar,MMR,1998,8046166.5,59.896,0.19036421,21078.0,147406.0,3149608.0,4673139.0,54935.0,0.18180226,1547.0283,44257793.0
Myanmar,MMR,1999,8933607.0,60.107,0.20640254,29305.0,136350.0,2978832.0,5422720.0,366400.0,0.19946551,1667.6613,44787727.0
Myanmar,MMR,2000,10219368.0,60.357,0.22170928,50958.0,158361.0,2740672.0,5910032.0,1359344.0,0.22563869,1843.4945,45290850.0
Myanmar,MMR,2001,8855704.0,60.64,0.19169284,46007.0,151664.0,2224048.0,4869456.0,1564528.0,0.1934779,1996.3737,45771140.0
Myanmar,MMR,2002,9328067.0,60.925,0.19128472,60510.0,188165.0,2300992.0,5543632.0,1234768.0,0.2017636,2175.8835,46232656.0
Myanmar,MMR,2003,9997118.0,61.196,0.23480093,60285.0,227330.0,3056899.0,6051487.0,601117.0,0.21422155,2410.5698,46667191.0
Myanmar,MMR,2004,12565488.0,61.443,0.22583975,63484.996,205548.0,5157405.0,6410127.0,728923.0,0.26696014,2664.9412,47068779.0
Myanmar,MMR,2005,11555010.0,61.72,0.23695168,44832.0,214145.0,5457428.0,5252179.0,586426.0,0.24357945,2947.0989,47438362.0
Myanmar,MMR,2006,12813455.0,62.026,0.21872284,48958.0,222550.0,6135444.0,5454135.0,952367.0,0.26814726,3246.6934,47785141.0
Myanmar,MMR,2007,12841137.0,62.367,0.22684032,57784.0,234075.0,6164751.0,5564026.0,820502.0,0.26682857,3542.5884,48125047.0
Myanmar,MMR,2008,9772056.0,56.364,0.17264855,53409.0,258199.98,3649344.0,5162576.0,648528.0,0.20194042,3585.7651,48390790.0
Myanmar,MMR,2009,10207303.0,63.095,0.15997177,55109.0,255730.0,5422720.0,3865520.0,608224.0,0.20976587,3673.4368,48660458.0
Myanmar,MMR,2010,13121587.0,63.479,0.17601039,53459.0,203825.0,4140319.8,7492880.0,1231104.0,0.26765433,3772.9985,49024376.0
Myanmar,MMR,2011,15121961.0,63.859,0.18560974,93921.0,203496.0,5496000.0,7665088.0,1663456.0,0.30598977,3884.0,49419825.0
Myanmar,MMR,2012,11818522.0,64.251,0.25196517,134383.0,347723.0,3576064.0,6056592.0,1703760.0,0.23714139,4091.202,49837451.0
Myanmar,MMR,2013,12722151.0,64.617,0.28292176,158379.0,428604.0,4202608.0,6789392.0,1143168.0,0.2531134,4371.003,50262658.0
Myanmar,MMR,2014,15849346.0,64.994,0.35001436,133835.0,502583.03,4829152.0,9225952.0,1157824.0,0.31272367,4684.643,50681635.0
Myanmar,MMR,2015,21887144.0,65.288,0.3862882,108306.0,377415.0,10849104.0,9625328.0,926992.0,0.42841157,4984.669,51089060.0
Myanmar,MMR,2016,21140418.0,65.64,0.44600427,81714.0,961663.0,8079119.5,10893072.0,1124848.0,0.41052783,5252.832,51495701.0
Myanmar,MMR,2017,23630088.0,65.909,0.6500615,67814.0,2091236.1,8463840.0,11453664.0,1553536.0,0.45534474,5503.632,51894939.0
Myanmar,MMR,2018,34016840.0,66.232,0.6409118,45394.0,1717256.0,8115760.0,20888464.0,3249968.0,0.65076286,5803.431,52272250.0
Myanmar,MMR,2019,33620364.0,66.457,0.6529547,43053.0,1946223.0,7981060.0,19718128.0,3931900.0,0.638676,6140.885,52640718.0
Myanmar,MMR,2020,34587544.0,66.612,0.654628,47597.0,2289674.0,8699256.0,19227042.0,4323977.0,0.65239173,6282.8115,53016525.0
Myanmar,MMR,2021,29599936.0,65.553,0.59614027,39453.0,2556803.0,9046416.0,14762256.0,3195008.0,0.55443984,5113.337,53387103.0
Myanmar,MMR,2022,29532672.0,66.506,0.60257506,24528.0,2556803.0,8513919.0,15115635.0,3321788.0,0.54937565,5177.4326,53756791.0
Myanmar,MMR,2023,30233224.0,66.889,0.616406,20850.0,2556803.0,8596208.0,15444287.0,3615076.0,0.5584907,5177.4326,54133800.0
Namibia,NAM,1990,1044240.0,61.359,0.910025,0.0,0.0,3612704.0,1003936.06,40304.0,0.73761964,5007.0,1369309.0
Namibia,NAM,1991,1044240.0,60.833,0.7972118,0.0,0.0,3510112.0,1003936.06,40304.0,0.73761964,5239.034,1415689.0
Namibia,NAM,1992,1135840.0,60.16,0.8402665,0.0,0.0,3649344.0,1102864.0,32976.0,0.77726775,5532.6724,1461324.0
Namibia,NAM,1993,1374000.0,59.26,0.9439271,0.0,0.0,3060833.0,1135840.0,238160.0,0.91071904,5294.2427,1508698.0
Namibia,NAM,1994,1557183.0,58.441,1.0567344,0.0,0.0,3338309.0,1292756.0,264427.0,1.0005578,5545.4624,1556315.0
Namibia,NAM,1995,1619488.0,57.518,1.1124911,0.0,0.0,3085088.0,1575520.0,43968.0,1.0108021,5638.7666,1602181.0
Namibia,NAM,1996,1718416.0,56.639,1.1869245,0.0,0.0,3338102.5,1681776.0,36640.0,1.0439273,5687.1167,1646107.0
Namibia,NAM,1997,1817344.0,55.844,1.1964974,0.0,0.0,4018305.0,1788032.0,29312.0,1.0758137,5796.632,1689274.0
Namibia,NAM,1998,1865101.0,54.767,1.2038702,0.0,0.0,3616368.0,1835844.0,29256.0,1.076384,5859.8833,1732747.0
Namibia,NAM,1999,1740400.0,53.983,1.1173923,0.0,0.0,3758965.4,1725744.0,14656.0,0.9797503,5926.4277,1776371.0
Namibia,NAM,2000,1722080.0,52.946,1.0714009,0.0,0.0,4093784.5,1685440.0,36640.0,0.9469002,5971.815,1818650.0
Namibia,NAM,2001,2227712.0,51.98,1.3278062,0.0,0.0,4121848.4,2125120.0,102592.0,1.1995914,5888.432,1857059.0
Namibia,NAM,2002,1971232.0,51.988,1.131129,0.0,0.0,4340008.0,1894288.0,76944.0,1.0429932,6069.3203,1889976.0
Namibia,NAM,2003,2092144.0,51.918,1.1965805,0.0,0.0,4832495.5,1989552.0,102592.0,1.0910966,6082.4263,1917469.0
Namibia,NAM,2004,2242368.0,52.175,1.2522129,0.0,0.0,5246340.5,2125120.0,117248.0,1.1546177,6712.772,1942087.0
Namibia,NAM,2005,2528160.0,52.557,1.317972,0.0,0.0,5879754.0,2436693.0,91467.0,1.2855611,6807.5757,1966581.0
Namibia,NAM,2006,2517168.0,53.183,1.2831043,0.0,0.0,6130801.0,2301306.0,215862.0,1.2637084,7208.6885,1991890.0
Namibia,NAM,2007,2326640.0,54.026,1.3029822,0.0,0.0,6596951.0,2231526.0,95114.0,1.1525968,7509.527,2018607.0
Namibia,NAM,2008,2857920.0,54.74,1.4709905,0.0,0.0,6872833.5,2583120.0,274800.0,1.3961102,7618.031,2047059.0
Namibia,NAM,2009,2663728.0,55.347,1.4834452,0.0,0.0,6830919.5,2476864.0,186864.0,1.2822412,7548.129,2077400.0
Namibia,NAM,2010,2784640.0,56.093,1.5091873,0.0,0.0,7172404.0,2594112.0,190528.0,1.3198503,7905.541,2109815.0
Namibia,NAM,2011,2782096.0,56.647,1.5713371,0.0,147680.0,7456820.5,2502512.0,131904.0,1.2962102,8203.0,2146331.0
Namibia,NAM,2012,3201156.0,57.733,1.6177493,0.0,222560.0,7045567.5,2820862.0,157734.0,1.458614,8482.415,2194656.0
Namibia,NAM,2013,3589984.0,58.468,1.6831905,0.0,270400.0,7058909.5,3187680.0,131904.0,1.5937741,8788.875,2252505.0
Namibia,NAM,2014,3739992.0,59.311,1.7022333,0.0,303160.0,6790445.5,3378208.0,58624.0,1.6175436,9134.8545,2312143.0
Namibia,NAM,2015,3931912.0,60.008,1.7413553,0.0,330200.0,6851281.5,3521104.0,80608.0,1.6560265,9333.583,2374305.0
Namibia,NAM,2016,3973974.0,60.81,1.745768,0.0,262620.0,7388658.0,3579330.0,132024.0,1.6291994,9152.549,2439219.0
Namibia,NAM,2017,4098905.0,61.661,1.6695435,0.0,405593.0,7434256.0,3539424.0,153888.0,1.6350793,8882.617,2506854.0
Namibia,NAM,2018,4209880.0,62.579,1.6351825,0.0,483592.0,7882665.5,3631024.0,95264.0,1.6334287,8805.334,2577327.0
Namibia,NAM,2019,4238951.0,63.546,1.5983436,0.0,519990.97,7919594.5,3587056.0,131904.0,1.599303,8567.793,2650499.0
Namibia,NAM,2020,3832064.0,64.071,1.4208275,0.0,468512.0,7013532.0,3216992.0,146560.0,1.4043243,7734.6055,2728760.0
Namibia,NAM,2021,3900919.0,60.85,1.4068787,0.0,504391.0,6984194.0,3271952.0,124576.0,1.3879547,7796.0615,2810552.0
Namibia,NAM,2022,4084847.0,64.19,1.4724213,0.0,504391.0,6225199.5,3438924.0,141532.0,1.4136043,7979.328,2889668.0
Namibia,NAM,2023,4174205.8,67.385,1.4729868,0.0,504391.0,6204024.0,3526571.0,143243.0,1.4087284,7979.328,2963102.0
Nauru,NRU,1964,29312.0,58.167,0.0,0.0,0.0,54938.0,29312.0,372814.5,5.2957544,3732.0,5535.0
Nauru,NRU,1965,32976.0,58.255,0.0,0.0,0.0,84186.0,32976.0,375560.0,5.6359596,3889.0,5851.0
Nauru,NRU,1966,32976.0,58.385,0.0,0.0,0.0,96125.0,32976.0,394775.5,5.441584,4074.0,6060.0
Nauru,NRU,1967,47632.0,58.62,0.0,0.0,0.0,124552.0,47632.0,410368.0,7.736235,4114.0,6157.0
Nauru,NRU,1968,47632.0,58.633,0.0,0.0,0.0,129029.01,47632.0,332429.0,7.5034657,4264.0,6348.0
Nauru,NRU,1969,65952.0,58.408,0.0,0.0,0.0,158826.0,65952.0,421286.5,9.986674,4420.0,6604.0
Nauru,NRU,1970,65952.0,58.449,0.0,0.0,0.0,164852.0,65952.0,436974.0,9.795337,4635.0,6733.0
Nauru,NRU,1971,87936.0,58.427,0.0,0.0,0.0,230832.0,87936.0,494611.0,12.969912,4804.0,6780.0
Nauru,NRU,1972,76944.0,58.405,0.0,0.0,0.0,271136.0,76944.0,381056.0,11.263944,4999.5,6831.0
Nauru,NRU,1973,84272.0,58.362,0.0,0.0,0.0,340380.0,84272.0,362736.0,12.238164,5249.5,6886.0
Nauru,NRU,1974,98928.0,58.31,0.0,0.0,0.0,522169.0,98928.0,402038.5,14.246544,5458.0,6944.0
Nauru,NRU,1975,102592.0,58.251,0.0,0.0,0.0,571633.0,102592.0,398748.5,14.628832,5631.5,7013.0
Nauru,NRU,1976,102592.0,58.215,0.0,0.0,0.0,705411.5,102592.0,430520.0,14.482213,5808.5,7084.0
Nauru,NRU,1977,113584.0,58.144,0.0,0.0,0.0,717920.0,113584.0,476320.015,15.810691,5987.82885,7184.0
Nauru,NRU,1978,113584.0,58.288,0.0,0.0,0.0,745446.5,113584.0,443344.0,15.525424,6066.5,7316.0
Nauru,NRU,1979,113584.0,58.374,0.0,0.0,0.0,989350.5,113584.0,417674.0,15.168803,6337.0,7488.0
Nauru,NRU,1980,124576.0,58.471,0.0,0.0,0.0,998440.03,124576.0,456061.0,16.241982,6457.5,7670.0
Nauru,NRU,1981,124576.0,58.555,0.0,0.0,0.0,847953.0,124576.0,355187.0,15.837275,6456.489,7866.0
Nauru,NRU,1982,124576.0,58.635,0.0,0.0,0.0,1067439.5,124576.0,436016.0,15.457997,6546.5,8059.0
Nauru,NRU,1983,124576.0,58.694,0.0,0.0,0.0,981952.0,124576.0,479984.0,15.118446,6453.597,8240.0
Nauru,NRU,1984,124576.0,58.658,0.0,0.0,0.0,1394215.5,124576.0,392556.0,14.834008,6464.5,8398.0
Nauru,NRU,1985,124576.0,58.598,0.0,0.0,0.0,1819333.5,124576.0,470176.0,14.531202,6409.0,8573.0
Nauru,NRU,1986,161216.0,58.591,0.0,0.0,0.0,1817439.5,161216.0,458000.0,18.393154,6263.0,8765.0
Nauru,NRU,1987,157552.0,58.625,0.0,0.0,0.0,2167256.0,157552.0,443344.0,17.56041,6207.0,8972.0
Nauru,NRU,1988,157552.0,58.725,0.0,0.0,0.0,2700408.5,157552.0,553264.0,17.15692,6338.0,9183.0
Nauru,NRU,1989,157552.0,58.9,0.0,0.0,0.0,3407531.0,157552.0,688832.0,16.737703,6244.07715,9413.0
Nauru,NRU,1990,124576.0,59.102,0.0,0.0,0.0,3612704.0,124576.0,625744.0,12.916122,5844.5,9645.0
Nauru,NRU,1991,124576.0,59.312,0.0,0.0,0.0,3510112.0,124576.0,420011.5,12.6178465,5938.9231500000005,9873.0
Nauru,NRU,1992,120912.0,59.518,0.0,0.0,0.0,3649344.0,120912.0,371896.0,12.040629,5539.519200000001,10042.0
Nauru,NRU,1993,113584.0,59.761,0.0,0.0,0.0,3060833.0,113584.0,335153.5,11.220389,5338.6106,10123.0
Nauru,NRU,1994,109920.0,59.954,0.0,0.0,0.0,3338309.0,109920.0,292221.0,10.815704,5486.2667,10163.0
Nauru,NRU,1995,106256.0,60.063,0.0,0.0,0.0,3085088.0,106256.0,293120.0,10.430549,5653.399649999999,10187.0
Nauru,NRU,1996,102592.0,60.07,0.0,0.0,0.0,3338102.5,102592.0,280760.0,10.052126,5724.9935000000005,10206.0
Nauru,NRU,1997,102592.0,59.985,0.0,0.0,0.0,4018305.0,102592.0,260088.0,10.040321,6171.9363,10218.0
Nauru,NRU,1998,98928.0,59.86,0.0,0.0,0.0,3616368.0,98928.0,284068.0,9.679844,6420.0599999999995,10220.0
Nauru,NRU,1999,91600.0,59.701,0.0,0.0,0.0,3758965.4,91600.0,293120.0,8.974234,6453.41555,10207.0
Nauru,NRU,2000,84272.0,59.574,0.0,0.0,0.0,4093784.5,84272.0,465229.0,8.272504,6811.31885,10187.0
Nauru,NRU,2001,80608.0,59.482,0.0,0.0,0.0,4121848.4,80608.0,471383.0,7.9440227,6965.6591499999995,10147.0
Nauru,NRU,2002,76944.0,59.427,0.0,0.0,0.0,4340008.0,76944.0,435511.0,7.614448,7241.47085,10105.0
Nauru,NRU,2003,65952.0,59.359,0.0,0.0,0.0,4832495.5,65952.0,421345.0,6.5389647,7456.77685,10086.0
Nauru,NRU,2004,65952.0,59.346,0.0,0.0,0.0,5246340.5,65952.0,461664.0,6.5402617,8004.15825,10084.0
Nauru,NRU,2005,62288.0,59.361,0.0,0.0,0.0,5879754.0,62288.0,382437.0,6.1848874,8457.794,10071.0
Nauru,NRU,2006,43968.0,59.409,0.0,0.0,0.0,6130801.0,43968.0,501838.03,4.370142,9388.0055,10061.0
Nauru,NRU,2007,43968.0,59.49,0.0,0.0,0.0,6596951.0,43968.0,512960.03,4.378411,9918.399000000001,10042.0
Nauru,NRU,2008,43968.0,59.675,0.0,0.0,0.0,6872833.5,43968.0,597232.0,4.3827753,10260.2255,10032.0
Nauru,NRU,2009,40304.0,59.852,0.0,0.0,0.0,6830919.5,40304.0,621923.0,4.0139427,10262.3385,10041.0
Nauru,NRU,2010,43968.0,60.074,0.0,0.0,0.0,7172404.0,43968.0,674176.0,4.3675375,10880.051,10067.0
Nauru,NRU,2011,40304.0,60.287,0.0,0.0,0.0,7456820.5,40304.0,975085.0,3.9841835,11402.5,10116.0
Nauru,NRU,2012,43968.0,60.533,0.0,0.0,0.0,7045567.5,43968.0,857376.0,4.2733016,11480.179,10289.0
Nauru,NRU,2013,47632.0,60.701,0.0,0.0,0.0,7058909.5,47632.0,1093765.0,4.5195937,11649.732,10539.0
Nauru,NRU,2014,51296.0,60.834,0.0,0.0,0.0,6790445.5,51296.0,1189831.0,4.7646294,12001.1075,10766.0
Nauru,NRU,2015,54960.0,60.897,0.0,0.0,0.0,6851281.5,54960.0,1322408.0,5.007745,12203.955,10975.0
